Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
61-0181-EPEC-V5-col3A	FFHMJMED_03329	NODE_38_length_51702_cov_29.351458	49937	51637	+	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	PARTIALP	566	1034	54.45	99.64	563	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_00611	NODE_4_length_144084_cov_30.439976	35519	36652	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	98.67	377	WP_063610930.1	extended-spectrum class C beta-lactamase EC-15	NF000185.2	BlaEC family class C beta-lactamase
61-0181-EPEC-V5-col3A	FFHMJMED_04009	NODE_56_length_32077_cov_29.491875	20449	21351	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_04318	NODE_70_length_15749_cov_44.761613	4821	5246	+	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	HMM	141	141	100.00	86.52	141	AAB42203.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
61-0181-EPEC-V5-col3A	FFHMJMED_04445	NODE_80_length_12072_cov_33.919133	803	1375	+	lpfA	long polar fimbria major subunit LpfA-O113	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	190	190	100.00	100.00	190	AAT76975.1	long polar fimbria major subunit LpfA-O113	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_04519	NODE_87_length_9056_cov_40.415859	1063	1299	-	merE	broad-spectrum mercury transporter MerE	plus	STRESS	METAL	MERCURY	MERCURY	BLASTP	78	78	100.00	96.15	78	AAC38236.1	broad-spectrum mercury transporter MerE	NF010310.2	broad-spectrum mercury transporter MerE
61-0181-EPEC-V5-col3A	FFHMJMED_04520	NODE_87_length_9056_cov_40.415859	1296	1661	-	merD	mercury resistance co-regulator MerD	plus	STRESS	METAL	MERCURY	MERCURY	BLASTP	121	121	100.00	90.91	121	AAC38221.1	mercury resistance co-regulator MerD	NF033783.1	mercury resistance co-regulator MerD
61-0181-EPEC-V5-col3A	FFHMJMED_04521	NODE_87_length_9056_cov_40.415859	1679	3361	-	merA	mercury(II) reductase	plus	STRESS	METAL	MERCURY	MERCURY	HMM	560	561	99.47	89.61	558	ACU65296.1	mercury(II) reductase	TIGR02053.1	mercury(II) reductase
61-0181-EPEC-V5-col3A	FFHMJMED_04522	NODE_87_length_9056_cov_40.415859	3400	3807	-	merC	organomercurial transporter MerC	plus	STRESS	METAL	MERCURY	ORGANOMERCURY	HMM	135	140	98.57	78.99	138	AAC33908.1	organomercurial transporter MerC	NF033784.1	organomercurial transporter MerC
61-0181-EPEC-V5-col3A	FFHMJMED_04523	NODE_87_length_9056_cov_40.415859	3835	4110	-	merP	mercury resistance system periplasmic binding protein MerP	plus	STRESS	METAL	MERCURY	MERCURY	BLASTP	91	91	100.00	94.51	91	AAC38219.1	mercury resistance system periplasmic binding protein MerP	TIGR02052.1	mercury resistance system periplasmic binding protein MerP
61-0181-EPEC-V5-col3A	FFHMJMED_04524	NODE_87_length_9056_cov_40.415859	4126	4476	-	merT	mercuric transport protein MerT	plus	STRESS	METAL	MERCURY	MERCURY	EXACTP	116	116	100.00	100.00	116	CAA70196.1	mercuric transport protein MerT	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_04525	NODE_87_length_9056_cov_40.415859	4548	5003	+	merR	mercury resistance transcriptional regulator MerR	plus	STRESS	METAL	MERCURY	MERCURY	BLASTP	151	144	98.61	92.96	142	CAA77320.1	mercury resistance transcriptional regulator MerR	NF010315.0	mercury resistance transcriptional regulator MerR
61-0181-EPEC-V5-col3A	FFHMJMED_04534	NODE_88_length_9022_cov_23.124651	317	1225	-	yfdX1	heat resistance protein YfdX1	plus	STRESS	HEAT	NA	NA	BLASTP	302	304	100.00	91.45	304	APX31172.1	heat resistance protein YfdX1	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_04535	NODE_88_length_9022_cov_23.124651	1247	1705	-	shsP	small heat shock protein sHSP20-GI	plus	STRESS	HEAT	NA	NA	BLASTP	152	152	100.00	96.71	152	ASF80771.1	small heat shock protein sHSP20-GI	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_04539	NODE_88_length_9022_cov_23.124651	6718	7287	-	hsp20	small heat shock protein sHSP20	plus	STRESS	HEAT	NA	NA	BLASTP	189	189	100.00	98.94	189	CDY80020.1	small heat shock protein sHSP20	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_01181	NODE_8_length_127620_cov_29.717099	79960	80394	-	pcoE	copper resistance system metallochaperone PcoE	plus	STRESS	METAL	COPPER	COPPER	BLASTP	144	144	100.00	92.36	144	CAA58532.1	copper resistance system metallochaperone PcoE	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_01182	NODE_8_length_127620_cov_29.717099	80612	82012	-	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	BLASTP	466	466	100.00	99.57	466	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_01183	NODE_8_length_127620_cov_29.717099	82009	82689	-	pcoR	copper response regulator transcription factor PcoR	plus	STRESS	METAL	COPPER	COPPER	EXACTP	226	226	100.00	100.00	226	CAA58529.1	copper response regulator transcription factor PcoR	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_01184	NODE_8_length_127620_cov_29.717099	82744	83673	-	pcoD	copper resistance inner membrane protein PcoD	plus	STRESS	METAL	COPPER	COPPER	EXACTP	309	309	100.00	100.00	309	CAA58528.1	copper resistance inner membrane protein PcoD	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_01185	NODE_8_length_127620_cov_29.717099	83678	84058	-	pcoC	copper resistance system metallochaperone PcoC	plus	STRESS	METAL	COPPER	COPPER	EXACTP	126	126	100.00	100.00	126	CAA58527.1	copper resistance system metallochaperone PcoC	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_01186	NODE_8_length_127620_cov_29.717099	84098	84994	-	pcoB	copper-binding protein PcoB	plus	STRESS	METAL	COPPER	COPPER	BLASTP	298	296	100.00	99.66	296	CAA58526.1	copper-binding protein PcoB	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_01187	NODE_8_length_127620_cov_29.717099	84994	86811	-	pcoA	multicopper oxidase PcoA	plus	STRESS	METAL	COPPER	COPPER	BLASTP	605	605	100.00	99.83	605	CAA58525.1	multicopper oxidase PcoA	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_01191	NODE_8_length_127620_cov_29.717099	88779	91226	-	silP	Ag(+)-translocating P-type ATPase SilP	plus	STRESS	METAL	SILVER	SILVER	BLASTP	815	824	98.79	94.24	816	AAD11750.1	Ag(+)-translocating P-type ATPase SilP	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_01193	NODE_8_length_127620_cov_29.717099	91880	95026	-	silA	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	1048	1048	100.00	98.76	1048	AAD11749.1	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_01194	NODE_8_length_127620_cov_29.717099	95037	96329	-	silB	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	430	430	100.00	99.77	430	AAD11748.1	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_01195	NODE_8_length_127620_cov_29.717099	96443	96796	-	silF	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	EXACTP	117	117	100.00	100.00	117	KGL71342.1	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_01196	NODE_8_length_127620_cov_29.717099	96824	98209	-	silC	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	461	461	100.00	99.78	461	AAD11746.1	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_01197	NODE_8_length_127620_cov_29.717099	98399	99079	+	silR	copper/silver response regulator transcription factor SilR	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	226	226	100.00	99.56	226	SPD96883.1	copper/silver response regulator transcription factor SilR	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_01198	NODE_8_length_127620_cov_29.717099	99072	100553	+	silS	copper/silver sensor histidine kinase SilS	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	493	491	100.00	97.76	491	SPD96882.1	copper/silver sensor histidine kinase SilS	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_01199	NODE_8_length_127620_cov_29.717099	100798	101229	+	silE	silver-binding protein SilE	plus	STRESS	METAL	SILVER	SILVER	EXACTP	143	143	100.00	100.00	143	AAD11743.1	silver-binding protein SilE	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_01218	NODE_8_length_127620_cov_29.717099	124336	124689	+	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTP	117	117	100.00	100.00	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_01220	NODE_8_length_127620_cov_29.717099	126045	126470	+	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	94.33	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
61-0181-EPEC-V5-col3A	FFHMJMED_04598	NODE_96_length_6771_cov_25.520914	482	1093	+	hdeD-GI	heat resistance membrane protein HdeD-GI	plus	STRESS	HEAT	NA	NA	EXACTP	203	203	100.00	100.00	203	APX31174.1	heat resistance membrane protein HdeD-GI	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_04600	NODE_96_length_6771_cov_25.520914	2308	2748	+	trxLHR	heat resistance system thioredoxin Trx-GI	plus	STRESS	HEAT	NA	NA	BLASTP	146	146	100.00	98.63	146	APX31176.1	heat resistance system thioredoxin Trx-GI	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_04601	NODE_96_length_6771_cov_25.520914	2752	4467	+	kefB-GI	heat resistance system K+/H+ antiporter KefB-GI	plus	STRESS	HEAT	NA	NA	BLASTP	571	571	100.00	99.30	571	APX31177.1	heat resistance system K+/H+ antiporter KefB-GI	NA	NA
61-0181-EPEC-V5-col3A	FFHMJMED_04602	NODE_96_length_6771_cov_25.520914	4464	4961	+	psi-GI	heat resistance protein PsiE-GI	plus	STRESS	HEAT	NA	NA	BLASTP	165	165	100.00	97.58	165	APX31178.1	heat resistance protein PsiE-GI	NA	NA
