Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
61-0181-EPEC-V4A	JCDMAJBF_03331	NODE_42_length_39859_cov_23.966794	14619	15044	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	94.33	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
61-0181-EPEC-V4A	JCDMAJBF_03333	NODE_42_length_39859_cov_23.966794	16400	16753	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTP	117	117	100.00	100.00	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
61-0181-EPEC-V4A	NA	NODE_4_length_136481_cov_18.884659	130611	131465	+	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALX	285	473	60.25	87.72	285	ADD54679.1	type III secretion system effector EspX1	NA	NA
61-0181-EPEC-V4A	JCDMAJBF_03998	NODE_63_length_22134_cov_19.891508	102	1361	+	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	419	410	98.29	97.77	403	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
61-0181-EPEC-V4A	JCDMAJBF_04033	NODE_64_length_20587_cov_18.723208	13915	15099	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	394	394	100.00	100.00	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
61-0181-EPEC-V4A	JCDMAJBF_00866	NODE_7_length_125739_cov_20.235950	65733	66635	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
61-0181-EPEC-V4A	JCDMAJBF_04417	NODE_88_length_10327_cov_18.823415	2089	3813	+	iucA	aerobactin synthase IucA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	574	576	100.00	98.61	576	EGI25746.1	aerobactin synthase IucA	NA	NA
61-0181-EPEC-V4A	JCDMAJBF_04418	NODE_88_length_10327_cov_18.823415	3814	4761	+	iucB	N(6)-hydroxylysine O-acetyltransferase IucB	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	315	315	100.00	100.00	315	AAN82074.1	N(6)-hydroxylysine O-acetyltransferase IucB	NA	NA
61-0181-EPEC-V4A	JCDMAJBF_04419	NODE_88_length_10327_cov_18.823415	4761	6503	+	iucC	NIS family aerobactin synthetase IucC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	580	580	100.00	99.83	580	AAN82073.1	NIS family aerobactin synthetase IucC	NA	NA
61-0181-EPEC-V4A	JCDMAJBF_04420	NODE_88_length_10327_cov_18.823415	6500	7837	+	iucD	NADPH-dependent L-lysine N(6)-monooxygenase IucD	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	445	445	100.00	98.88	445	AAD44749.1	NADPH-dependent L-lysine N(6)-monooxygenase IucD	NA	NA
61-0181-EPEC-V4A	JCDMAJBF_04421	NODE_88_length_10327_cov_18.823415	7840	10038	+	iutA	ferric aerobactin receptor IutA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	732	731	100.00	99.18	731	AAN45165.2	ferric aerobactin receptor IutA	NA	NA
61-0181-EPEC-V4A	JCDMAJBF_01013	NODE_8_length_119927_cov_17.356262	99055	99363	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	EXACTP	102	102	100.00	100.00	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
61-0181-EPEC-V4A	JCDMAJBF_04488	NODE_97_length_7797_cov_24.712824	357	4448	-	espI	serine protease autotransporter EspI	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1363	1363	100.00	98.90	1363	BAI32516.1	serine protease autotransporter EspI	NA	NA
