Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
61-0127-EAEC-V1-col7A	ENFAEO_27540	contig_112	2697	3542	-	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	BLASTP	281	278	92.09	100.00	256	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id	NF012171.0	APH(6)-I family aminoglycoside O-phosphotransferase
61-0127-EAEC-V1-col7A	ENFAEO_14595	contig_17	47563	48696	+	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	98.14	377	AAZ85968.1	cephalosporin-hydrolyzing class C beta-lactamase EC-8	NF000185.2	BlaEC family class C beta-lactamase
61-0127-EAEC-V1-col7A	ENFAEO_16135	contig_20	71469	72371	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
61-0127-EAEC-V1-col7A	ENFAEO_16830	contig_22	26956	31206	-	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1416	1416	100.00	94.14	1416	ABE05822.1	intimin-like adhesin FdeC	NA	NA
61-0127-EAEC-V1-col7A	NA	contig_240	95	208	+	astA	heat-stable enterotoxin EAST1	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTX	38	38	100.00	100.00	38	AAM88299.1	heat-stable enterotoxin EAST1	NA	NA
61-0127-EAEC-V1-col7A	ENFAEO_18185	contig_25	63652	63918	-	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	BLASTP	88	88	100.00	98.86	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
61-0127-EAEC-V1-col7A	NA	contig_267	55	168	+	astA	heat-stable enterotoxin EAST1	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	38	38	100.00	94.74	38	AAM88299.1	heat-stable enterotoxin EAST1	NA	NA
61-0127-EAEC-V1-col7A	ENFAEO_19165	contig_28	48544	48837	-	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	97	97	100.00	100.00	97	CAR12622.1	increased serum survival lipoprotein Iss	NA	NA
61-0127-EAEC-V1-col7A	ENFAEO_20915	contig_35	25290	25715	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	93.62	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
61-0127-EAEC-V1-col7A	ENFAEO_20925	contig_35	27072	27425	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	BLASTP	117	117	100.00	98.29	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
61-0127-EAEC-V1-col7A	ENFAEO_05015	contig_4	99825	100133	+	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	98.04	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
61-0127-EAEC-V1-col7A	ENFAEO_25210	contig_58	19573	21663	+	iha	bifunctional siderophore receptor/adhesin Iha	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	696	696	100.00	99.86	696	AAG55323.1	bifunctional siderophore receptor/adhesin Iha	NA	NA
61-0127-EAEC-V1-col7A	ENFAEO_06885	contig_6	8008	9429	-	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	473	473	100.00	93.45	473	ADD54679.1	type III secretion system effector EspX1	NA	NA
61-0127-EAEC-V1-col7A	ENFAEO_25500	contig_62	5616	9710	-	eatA	serine protease autotransporter toxin EatA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1364	1364	100.00	98.97	1364	CAI79539.1	serine protease autotransporter toxin EatA	NA	NA
61-0127-EAEC-V1-col7A	ENFAEO_25950	contig_68	4153	5877	+	iucA	aerobactin synthase IucA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	574	576	100.00	95.31	576	EGI25746.1	aerobactin synthase IucA	NA	NA
61-0127-EAEC-V1-col7A	ENFAEO_25955	contig_68	5878	6825	+	iucB	N(6)-hydroxylysine O-acetyltransferase IucB	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	315	315	100.00	96.19	315	AAN82074.1	N(6)-hydroxylysine O-acetyltransferase IucB	NA	NA
61-0127-EAEC-V1-col7A	ENFAEO_25960	contig_68	6825	8567	+	iucC	NIS family aerobactin synthetase IucC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	580	580	100.00	97.59	580	AAN82073.1	NIS family aerobactin synthetase IucC	NA	NA
61-0127-EAEC-V1-col7A	ENFAEO_25965	contig_68	8564	9841	+	iucD	NADPH-dependent L-lysine N(6)-monooxygenase IucD	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	425	445	95.51	97.65	425	AAD44749.1	NADPH-dependent L-lysine N(6)-monooxygenase IucD	NA	NA
61-0127-EAEC-V1-col7A	ENFAEO_25970	contig_68	9923	12124	+	iutA	ferric aerobactin receptor IutA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	733	731	99.73	89.85	729	AAN45165.2	ferric aerobactin receptor IutA	NA	NA
61-0127-EAEC-V1-col7A	ENFAEO_26000	contig_69	4461	7043	-	afaC	AfaC-I/III family usher protein	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	860	860	100.00	99.88	860	CAW30799.1	AfaC-I/III family usher protein	NA	NA
61-0127-EAEC-V1-col7A	ENFAEO_26005	contig_69	7083	7880	-	nfaE	Dr family non-fimbrial adhesin I chaperone NfaE	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	265	247	96.76	100.00	239	AAK17180.1	Dr family non-fimbrial adhesin I chaperone NfaE	NA	NA
61-0127-EAEC-V1-col7A	ENFAEO_08255	contig_7	87547	88731	-	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	394	394	100.00	99.75	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
61-0127-EAEC-V1-col7A	ENFAEO_08350	contig_7	117776	119473	-	eilA	HilA family transcriptional regulator EilA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	565	565	100.00	99.47	565	ACB16655.1	HilA family transcriptional regulator EilA	NA	NA
61-0127-EAEC-V1-col7A	ENFAEO_26300	contig_74	8857	9717	-	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NF000531.2	TEM family class A beta-lactamase
61-0127-EAEC-V1-col7A	ENFAEO_26960	contig_90	3884	4699	-	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	271	271	100.00	100.00	271	WP_001043260.1	sulfonamide-resistant dihydropteroate synthase Sul2	NF000295.1	sulfonamide-resistant dihydropteroate synthase Sul2
