Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
61-0631-EIEC-V4-col3B	ECHEBD_23905	contig_56	7091	7588	+	psi-GI	heat resistance protein PsiE-GI	plus	STRESS	HEAT	NA	NA	EXACTP	165	165	100.00	100.00	165	APX31178.1	heat resistance protein PsiE-GI	NA	NA
61-0631-EIEC-V4-col3B	ECHEBD_08885	contig_6	159584	160984	-	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	BLASTP	466	466	100.00	99.57	466	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
61-0631-EIEC-V4-col3B	ECHEBD_08890	contig_6	160981	161661	-	pcoR	copper response regulator transcription factor PcoR	plus	STRESS	METAL	COPPER	COPPER	EXACTP	226	226	100.00	100.00	226	CAA58529.1	copper response regulator transcription factor PcoR	NA	NA
61-0631-EIEC-V4-col3B	ECHEBD_08895	contig_6	161716	162645	-	pcoD	copper resistance inner membrane protein PcoD	plus	STRESS	METAL	COPPER	COPPER	EXACTP	309	309	100.00	100.00	309	CAA58528.1	copper resistance inner membrane protein PcoD	NA	NA
61-0631-EIEC-V4-col3B	ECHEBD_08900	contig_6	162650	163030	-	pcoC	copper resistance system metallochaperone PcoC	plus	STRESS	METAL	COPPER	COPPER	EXACTP	126	126	100.00	100.00	126	CAA58527.1	copper resistance system metallochaperone PcoC	NA	NA
61-0631-EIEC-V4-col3B	ECHEBD_08905	contig_6	163070	163966	-	pcoB	copper-binding protein PcoB	plus	STRESS	METAL	COPPER	COPPER	EXACTP	298	296	100.00	100.00	296	CAA58526.1	copper-binding protein PcoB	NA	NA
61-0631-EIEC-V4-col3B	ECHEBD_08910	contig_6	163966	165783	-	pcoA	multicopper oxidase PcoA	plus	STRESS	METAL	COPPER	COPPER	BLASTP	605	605	100.00	99.67	605	CAA58525.1	multicopper oxidase PcoA	NA	NA
61-0631-EIEC-V4-col3B	ECHEBD_08930	contig_6	167765	170212	-	silP	Ag(+)-translocating P-type ATPase SilP	plus	STRESS	METAL	SILVER	SILVER	BLASTP	815	824	98.79	94.98	816	AAD11750.1	Ag(+)-translocating P-type ATPase SilP	NA	NA
61-0631-EIEC-V4-col3B	ECHEBD_08940	contig_6	170866	174012	-	silA	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	1048	1048	100.00	98.66	1048	AAD11749.1	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	NA	NA
61-0631-EIEC-V4-col3B	ECHEBD_08945	contig_6	174023	175315	-	silB	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	430	430	100.00	96.28	430	AAD11748.1	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	NA	NA
61-0631-EIEC-V4-col3B	ECHEBD_08950	contig_6	175429	175782	-	silF	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	117	117	100.00	97.44	117	KGL71342.1	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	NA	NA
61-0631-EIEC-V4-col3B	ECHEBD_08955	contig_6	175810	177195	-	silC	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	461	461	100.00	97.83	461	SPD96884.1	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	NA	NA
61-0631-EIEC-V4-col3B	ECHEBD_08960	contig_6	177385	178065	+	silR	copper/silver response regulator transcription factor SilR	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	226	226	100.00	97.79	226	SPD96883.1	copper/silver response regulator transcription factor SilR	NA	NA
61-0631-EIEC-V4-col3B	ECHEBD_08965	contig_6	178058	179539	+	silS	copper/silver sensor histidine kinase SilS	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	493	491	100.00	98.57	491	SPD96882.1	copper/silver sensor histidine kinase SilS	NA	NA
61-0631-EIEC-V4-col3B	ECHEBD_08970	contig_6	179784	180215	+	silE	silver-binding protein SilE	plus	STRESS	METAL	SILVER	SILVER	EXACTP	143	143	100.00	100.00	143	AAD11743.1	silver-binding protein SilE	NA	NA
61-0631-EIEC-V4-col3B	ECHEBD_09080	contig_6	203323	203676	+	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTP	117	117	100.00	100.00	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
61-0631-EIEC-V4-col3B	ECHEBD_09090	contig_6	205032	205457	+	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	94.33	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
61-0631-EIEC-V4-col3B	ECHEBD_24230	contig_63	12	470	-	shsP	small heat shock protein sHSP20-GI	plus	STRESS	HEAT	NA	NA	BLASTP	152	152	100.00	98.68	152	ASF80771.1	small heat shock protein sHSP20-GI	NA	NA
61-0631-EIEC-V4-col3B	ECHEBD_24255	contig_63	6312	6881	-	hsp20	small heat shock protein sHSP20	plus	STRESS	HEAT	NA	NA	BLASTP	189	189	100.00	98.94	189	CDY80020.1	small heat shock protein sHSP20	NA	NA
61-0631-EIEC-V4-col3B	ECHEBD_24370	contig_66	4960	5385	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	99.29	141	AAB09628.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
61-0631-EIEC-V4-col3B	ECHEBD_24375	contig_66	5398	6687	-	arsB	arsenite efflux transporter membrane subunit ArsB	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTP	429	429	100.00	98.37	429	BAA24823.1	arsenite efflux transporter membrane subunit ArsB	NA	NA
61-0631-EIEC-V4-col3B	ECHEBD_24830	contig_82	188	4045	+	sigA	serine protease autotransporter toxin SigA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1285	1285	100.00	97.59	1285	AAN44449.1	serine protease autotransporter toxin SigA	NA	NA
61-0631-EIEC-V4-col3B	ECHEBD_24895	contig_86	4	336	+	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	98.18	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
61-0631-EIEC-V4-col3B	ECHEBD_25170	contig_99	482	1093	+	hdeD-GI	heat resistance membrane protein HdeD-GI	plus	STRESS	HEAT	NA	NA	BLASTP	203	203	100.00	97.54	203	APX31174.1	heat resistance membrane protein HdeD-GI	NA	NA
61-0631-EIEC-V4-col3B	ECHEBD_25180	contig_99	2308	2748	+	trxLHR	heat resistance system thioredoxin Trx-GI	plus	STRESS	HEAT	NA	NA	BLASTP	146	146	100.00	98.63	146	APX31176.1	heat resistance system thioredoxin Trx-GI	NA	NA
