Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
B691	GMMJJO_18300	contig_29	22683	23972	+	arsB	arsenite efflux transporter membrane subunit ArsB	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTP	429	429	100.00	98.83	429	AAA21095.1	arsenite efflux transporter membrane subunit ArsB	NA	NA
B691	GMMJJO_18305	contig_29	23985	24410	+	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	EXACTP	141	141	100.00	100.00	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
B691	NA	contig_29	28590	29090	-	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIALX	167	278	60.07	100.00	167	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id	NA	NA
B691	GMMJJO_19405	contig_36	56400	57302	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	BLASTP	300	300	100.00	97.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
B691	GMMJJO_21030	contig_38	135537	136670	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	96.02	377	AAZ85968.1	cephalosporin-hydrolyzing class C beta-lactamase EC-8	NF000185.2	BlaEC family class C beta-lactamase
B691	GMMJJO_03300	contig_4	158379	160553	+	sinH	intimin-like inverse autotransporter SinH	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	724	730	100.00	73.73	731	AAL21411.1	intimin-like inverse autotransporter SinH	NF033423.1	intimin-like inverse autotransporter SinH
B691	GMMJJO_22370	contig_43	5798	7522	+	iucA	aerobactin synthase IucA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	574	576	99.83	93.22	575	EGI25746.1	aerobactin synthase IucA	NA	NA
B691	GMMJJO_22375	contig_43	7523	8470	+	iucB	N(6)-hydroxylysine O-acetyltransferase IucB	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	315	315	100.00	94.29	315	AAN82074.1	N(6)-hydroxylysine O-acetyltransferase IucB	NA	NA
B691	GMMJJO_22380	contig_43	8470	10212	+	iucC	NIS family aerobactin synthetase IucC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	580	580	100.00	96.55	580	AAN82073.1	NIS family aerobactin synthetase IucC	NA	NA
B691	GMMJJO_22385	contig_43	10209	11546	+	iucD	NADPH-dependent L-lysine N(6)-monooxygenase IucD	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	445	445	100.00	94.38	445	AAD44749.1	NADPH-dependent L-lysine N(6)-monooxygenase IucD	NA	NA
B691	GMMJJO_22390	contig_43	11549	13747	+	iutA	ferric aerobactin receptor IutA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	732	731	100.00	93.30	731	AAN45165.2	ferric aerobactin receptor IutA	NA	NA
B691	GMMJJO_07060	contig_6	398944	399258	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	HMM	104	102	99.02	71.03	107	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
B691	GMMJJO_23415	contig_87	7492	8307	+	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	271	271	100.00	100.00	271	WP_001043260.1	sulfonamide-resistant dihydropteroate synthase Sul2	NF000295.1	sulfonamide-resistant dihydropteroate synthase Sul2
B691	GMMJJO_23450	contig_88	1381	3429	-	ireA	TonB-dependent siderophore receptor IreA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	682	682	100.00	99.85	682	AAN83596.1	TonB-dependent siderophore receptor IreA	NA	NA
B691	GMMJJO_23500	contig_93	1224	2429	-	tet(B)	tetracycline efflux MFS transporter Tet(B)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	401	401	100.00	100.00	401	WP_001089068.1	tetracycline efflux MFS transporter Tet(B)	NF012190.1	tetracycline efflux MFS transporter Tet(B)
