Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
61-0181-EPEC-V1-col3B	DFEAMI_21590	contig_72	2304	2777	+	dfrA1	trimethoprim-resistant dihydrofolate reductase DfrA1	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	157	157	100.00	100.00	157	WP_000777555.1	trimethoprim-resistant dihydrofolate reductase DfrA1	NF000330.1	trimethoprim-resistant dihydrofolate reductase DfrA
61-0181-EPEC-V1-col3B	NA	contig_72	2870	3658	+	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	263	263	100.00	100.00	263	WP_001206317.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NF033126.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1
61-0181-EPEC-V1-col3B	DFEAMI_21600	contig_72	3825	4172	+	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEP	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NF000276.2	quaternary ammonium compound efflux SMR transporter QacE
61-0181-EPEC-V1-col3B	DFEAMI_21605	contig_72	4166	5005	+	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	279	279	100.00	100.00	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NF000294.1	sulfonamide-resistant dihydropteroate synthase Sul1
61-0181-EPEC-V1-col3B	DFEAMI_21640	contig_72	11527	11763	-	merE	broad-spectrum mercury transporter MerE	plus	STRESS	METAL	MERCURY	MERCURY	HMM	78	78	100.00	78.21	78	AAA88371.1	broad-spectrum mercury transporter MerE	NF010310.2	broad-spectrum mercury transporter MerE
61-0181-EPEC-V1-col3B	DFEAMI_21645	contig_72	11760	12122	-	merD	mercury resistance co-regulator MerD	plus	STRESS	METAL	MERCURY	MERCURY	HMM	120	121	100.00	82.64	121	AAC38221.1	mercury resistance co-regulator MerD	NF033783.1	mercury resistance co-regulator MerD
61-0181-EPEC-V1-col3B	DFEAMI_21650	contig_72	12140	13834	-	merA	mercury(II) reductase	plus	STRESS	METAL	MERCURY	MERCURY	HMM	564	561	100.00	85.31	565	AAC38220.1	mercury(II) reductase	TIGR02053.1	mercury(II) reductase
61-0181-EPEC-V1-col3B	DFEAMI_21655	contig_72	13886	14308	-	merC	organomercurial transporter MerC	plus	STRESS	METAL	MERCURY	ORGANOMERCURY	EXACTP	140	140	100.00	100.00	140	AAC33908.1	organomercurial transporter MerC	NF033784.1	organomercurial transporter MerC
61-0181-EPEC-V1-col3B	DFEAMI_21660	contig_72	14344	14619	-	merP	mercury resistance system periplasmic binding protein MerP	plus	STRESS	METAL	MERCURY	MERCURY	BLASTP	91	91	100.00	90.11	91	AAC38219.1	mercury resistance system periplasmic binding protein MerP	TIGR02052.1	mercury resistance system periplasmic binding protein MerP
61-0181-EPEC-V1-col3B	DFEAMI_21665	contig_72	14633	14983	-	merT	mercuric transport protein MerT	plus	STRESS	METAL	MERCURY	MERCURY	EXACTP	116	116	100.00	100.00	116	AAB59075.1	mercuric transport protein MerT	NA	NA
61-0181-EPEC-V1-col3B	DFEAMI_21670	contig_72	15055	15489	+	merR	mercury resistance transcriptional regulator MerR	plus	STRESS	METAL	MERCURY	MERCURY	BLASTP	144	144	100.00	93.75	144	CAA77320.1	mercury resistance transcriptional regulator MerR	NF010315.0	mercury resistance transcriptional regulator MerR
61-0181-EPEC-V1-col3B	DFEAMI_21920	contig_76	649	1218	+	hsp20	small heat shock protein sHSP20	plus	STRESS	HEAT	NA	NA	BLASTP	189	189	100.00	98.94	189	CDY80020.1	small heat shock protein sHSP20	NA	NA
61-0181-EPEC-V1-col3B	DFEAMI_21935	contig_76	5521	5961	+	trxLHR	heat resistance system thioredoxin Trx-GI	plus	STRESS	HEAT	NA	NA	BLASTP	146	146	100.00	99.32	146	APX31176.1	heat resistance system thioredoxin Trx-GI	NA	NA
61-0181-EPEC-V1-col3B	DFEAMI_21940	contig_76	5965	7674	+	kefB-GI	heat resistance system K+/H+ antiporter KefB-GI	plus	STRESS	HEAT	NA	NA	BLASTP	569	571	99.65	98.77	569	APX31177.1	heat resistance system K+/H+ antiporter KefB-GI	NA	NA
61-0181-EPEC-V1-col3B	DFEAMI_21945	contig_76	7677	8174	+	psi-GI	heat resistance protein PsiE-GI	plus	STRESS	HEAT	NA	NA	BLASTP	165	165	100.00	95.15	165	APX31178.1	heat resistance protein PsiE-GI	NA	NA
61-0181-EPEC-V1-col3B	DFEAMI_07400	contig_8	104230	104538	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	99.02	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
61-0181-EPEC-V1-col3B	DFEAMI_22355	contig_83	4765	5031	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTP	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
61-0181-EPEC-V1-col3B	DFEAMI_07605	contig_9	24528	29084	+	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	1518	1520	100.00	87.50	1520	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
